Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,
Crypto Tracker,@CryptoTrackify,2024-05-11T20:03:10.000Z,True,,0,0,0,229,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1753764132392759296/M3haGsYk_normal.jpg,https://x.com/CryptoTrackify/status/1789385783574434184,tweet_id:1789385783574434184,
Chango019,@chango019,2024-05-11T19:31:18.000Z,False,"Por suerte son 25 los integrantes de eurovisión,  x q españa acabará en lo último. A la hoguera los jurados de Benidorm.",0,0,0,252,[],[],[],https://pbs.twimg.com/profile_images/898739473835491328/M99q_tUO_normal.jpg,https://x.com/chango019/status/1789377762953744469,tweet_id:1789377762953744469,
Gabriela,@Gabaserr,2024-05-11T19:42:21.000Z,False,Jajaja jajajaja,0,0,0,91,[],[],[],https://pbs.twimg.com/profile_images/1787412575891668992/7E-U_AtK_normal.jpg,https://x.com/Gabaserr/status/1789380544003731683,tweet_id:1789380544003731683,
David Gagarin,@DavidSkratch,2024-05-11T19:24:45.000Z,False,,0,0,0,200,[],[],[],https://pbs.twimg.com/profile_images/1481417379200573441/z2higpk7_normal.jpg,https://x.com/DavidSkratch/status/1789376113413624108,tweet_id:1789376113413624108,
maritere,@MayiSunflower6,2024-05-11T22:55:43.000Z,False,Tú ,0,0,0,33,[],['@al'],[],https://pbs.twimg.com/profile_images/1789036682534416387/MhnoY1Ta_normal.jpg,https://x.com/MayiSunflower6/status/1789429207539372496,tweet_id:1789429207539372496,
Begoña Martín,@mabelsa2000,2024-05-11T19:43:50.000Z,False,,0,0,0,76,[],[],"['\\U0001f602', '\\U0001f602', '\\U0001f602', '\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/699696126472146947/chgiNTsw_normal.jpg,https://x.com/mabelsa2000/status/1789380916017496449,tweet_id:1789380916017496449,
Luis Miguel Glez,@LuismiGlezLopez,2024-05-11T19:27:22.000Z,False,No colabores con el blanqueamiento de unos genocidas.,0,0,0,149,[],[],[],https://pbs.twimg.com/profile_images/1222925368245596161/-XC66A6P_normal.jpg,https://x.com/LuismiGlezLopez/status/1789376773601350089,tweet_id:1789376773601350089,
m10,@remember0890,2024-05-11T19:36:51.000Z,False,Cuando es la final so zorra??,0,0,0,68,[],[],[],https://pbs.twimg.com/profile_images/1780918255793717250/at3nh_oT_normal.jpg,https://x.com/remember0890/status/1789379159724007517,tweet_id:1789379159724007517,
Carolyn Frodsham,@FrodshamCarolyn,2024-05-11T23:03:31.000Z,False,"You are absolutely amazing 
I am so proud that you represented the UK 
This completion didn’t deserve you",0,0,0,412,[],[],[],https://pbs.twimg.com/profile_images/2456086993/image_normal.jpg,https://x.com/FrodshamCarolyn/status/1789431168732979620,tweet_id:1789431168732979620,
TiNa AnDeRsOn,@TinaAnderson86,2024-05-11T21:50:18.000Z,False,His performance seemed to quiet,0,0,0,258,[],[],[],https://pbs.twimg.com/profile_images/1427702664922550276/mDfpAU6h_normal.jpg,https://x.com/TinaAnderson86/status/1789412744896168159,tweet_id:1789412744896168159,
GFesq,@GregorFarmer,2024-05-11T23:37:28.000Z,False,Out of tune singing: 12 points.,0,0,0,126,[],[],[],https://pbs.twimg.com/profile_images/1772546553560838144/eT52TocX_normal.jpg,https://x.com/GregorFarmer/status/1789439714929389581,tweet_id:1789439714929389581,
Francesca WadePalmer,@FrancescaWP,2024-05-11T22:16:03.000Z,False,First time I’ve heard or seen this  Ollie - brilliant!,0,0,0,526,[],[],[],https://pbs.twimg.com/profile_images/1163546177763254272/9I51gO8L_normal.jpg,https://x.com/FrancescaWP/status/1789419225599160736,tweet_id:1789419225599160736,
BAZZA,@barrysharman9,2024-05-11T22:29:00.000Z,False,Awesome ....,0,0,0,192,[],[],['\\u2764'],https://pbs.twimg.com/profile_images/1642233831359905792/_amrKLWL_normal.jpg,https://x.com/barrysharman9/status/1789422483273089288,tweet_id:1789422483273089288,
Ania,@aniakotama,2024-05-11T20:27:07.000Z,False,that smile is ,0,0,0,430,[],[],['\\U0001f497'],https://pbs.twimg.com/profile_images/1642264471535079431/WpigUrBz_normal.jpg,https://x.com/aniakotama/status/1789391808172077494,tweet_id:1789391808172077494,
Andrew Varey,@regalfungi,2024-05-12T12:47:21.000Z,False,Is he trying to do a Freddie?.....no wonder he got nil points.......Freddie was true talent.,0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1203746207606157312/9klv9yg__normal.jpg,https://x.com/regalfungi/status/1789638492059832472,tweet_id:1789638492059832472,
mark white,@intothegroove74,2024-05-11T23:21:21.000Z,False,Poor vocally and Europe spoke. Zero public votes. Undeserved but the vocal was awful.  Far to focused on hanging upside down and stroking half naked men.,0,0,0,238,[],[],[],https://pbs.twimg.com/profile_images/1683953501804584960/VQTchs0r_normal.jpg,https://x.com/intothegroove74/status/1789435657363820699,tweet_id:1789435657363820699,
john Barry,@jb21462212,2024-05-11T20:28:43.000Z,False,Good luck mate,0,0,0,314,[],[],[],https://pbs.twimg.com/profile_images/1728173454342443008/DUlwa4JA_normal.jpg,https://x.com/jb21462212/status/1789392211693420558,tweet_id:1789392211693420558,
Chris Klomp,@chrisklomp,2024-05-11T19:14:34.000Z,True,#Justiceforjoost #Eurovision2024 #ESF2024 #Eurovision,0,0,0,0,"['#Justiceforjoost', '#Eurovision2024', '#ESF2024', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1620084226283405312/jmm9QW-P_normal.jpg,https://x.com/chrisklomp/status/1789373552954614005,tweet_id:1789373552954614005,
Breaking News,@breakingUAnews,2024-05-11T19:32:45.000Z,True, Support ours! #Eurovision2024 #Ukraine️,0,0,0,1.1K,[],[],"['\\U0001f1fa\\U0001f1e6', '\\U0001f1fa\\U0001f1e6']",https://pbs.twimg.com/profile_images/1653355932036767744/j4WZVn7Z_normal.jpg,https://x.com/breakingUAnews/status/1789378127300284791,tweet_id:1789378127300284791,
Henk Sikkema,@henk_sikkema,2024-05-11T20:10:33.000Z,True,"Het ligt natuurlijk altijd aan een ander....

Heilige Joost is onschuldig!

Clown!!",0,0,0,583,[],[],[],https://pbs.twimg.com/profile_images/1379010218152058880/7wdI2sAg_normal.jpg,https://x.com/henk_sikkema/status/1789387642825490551,tweet_id:1789387642825490551,
Monsieur Paro,@Kevin_Paro,2024-05-11T19:42:24.000Z,False,‘Content is niet meer beschikbaar’ staat er bij deze post.,0,0,0,341,[],[],[],https://pbs.twimg.com/profile_images/1717068146996039680/S-cJrLLR_normal.jpg,https://x.com/Kevin_Paro/status/1789380555290693866,tweet_id:1789380555290693866,
Ter Apel Digitaal,@Terapeldigitaal,2024-05-11T19:32:16.000Z,False,Overal poppen deze screensavers op in het perscentrum. ‘Justice for Joost’ #Justiceforjoost #Eurovision2024 #ESF2024 #Eurovision,0,0,0,1K,"['#Justiceforjoost', '#Eurovision2024', '#ESF2024', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1299791387714564097/AkzxGdNO_normal.jpg,https://x.com/Terapeldigitaal/status/1789378007452332175,tweet_id:1789378007452332175,
Leon Willems,@willems_leon,2024-05-11T19:40:57.000Z,False,mooie kerel,0,0,0,370,[],[],[],https://pbs.twimg.com/profile_images/1568429693552017409/yUAnxwIe_normal.jpg,https://x.com/willems_leon/status/1789380191967440926,tweet_id:1789380191967440926,
jorrit biessels,@BiesselsJo27324,2024-05-13T14:55:14.000Z,False,Vieze landverrader die Joost .. net als jij,0,0,0,186,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/BiesselsJo27324/status/1790033063893745712,tweet_id:1790033063893745712,
Mel,@Mel2B2,2024-05-11T19:26:57.000Z,False,Ik heb echt met Joost te doen…,0,0,0,596,[],[],['\\U0001f614'],https://pbs.twimg.com/profile_images/1655493943537070080/fl9u4yB9_normal.jpg,https://x.com/Mel2B2/status/1789376667195961527,tweet_id:1789376667195961527,
manojtantra,@manojtantra,2024-05-12T00:32:44.000Z,False,,0,0,0,72,[],[],[],https://pbs.twimg.com/profile_images/1725896388536336384/c_rFrB_w_normal.jpg,https://x.com/manojtantra/status/1789453623530840229,tweet_id:1789453623530840229,
Trotse zeeuw,@TrotseZeeuw,2024-05-11T19:35:56.000Z,False,"Stem op Golan.!!
SMS 2580 06 (Israël) .",0,0,0,220,[],[],[],https://pbs.twimg.com/profile_images/1575781494131400706/cs3qnq3Z_normal.jpg,https://x.com/TrotseZeeuw/status/1789378927477043553,tweet_id:1789378927477043553,
Guy De Maupassant,@GuyDeMa39278946,2024-05-12T17:50:21.000Z,False,Eurokaka. ,0,0,0,17,[],[],['\\U0001f921'],https://pbs.twimg.com/profile_images/1531002248435838976/DZwZDkYD_normal.jpg,https://x.com/GuyDeMa39278946/status/1789714744535908634,tweet_id:1789714744535908634,
Michail Seretidis,@MSeretidis,2024-05-11T19:42:32.000Z,False,Είσαι μαλακισμένο.,0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1764302376553336832/iSh5zU0-_normal.jpg,https://x.com/MSeretidis/status/1789380590526927270,tweet_id:1789380590526927270,
Grzegorz Baczyński,@GrzegorzBa73938,2024-05-11T19:54:56.000Z,False,Brawo! That's true!,0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1710713945072275456/yf9FPm4P_normal.jpg,https://x.com/GrzegorzBa73938/status/1789383709121991016,tweet_id:1789383709121991016,
A Younis,@AYounis17,2024-05-11T21:18:41.000Z,False,Bravo ,0,0,0,526,[],[],['\\U0001f64c'],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/AYounis17/status/1789404788683145590,tweet_id:1789404788683145590,
Aisha,@its_ayzee,2024-05-12T08:29:29.000Z,False,Salute to her,0,0,0,213,[],[],[],https://pbs.twimg.com/profile_images/1750257710166069248/owpiGJQ7_normal.jpg,https://x.com/its_ayzee/status/1789573598727823396,tweet_id:1789573598727823396,
@Cryptobasic_963 XPLUS,@Cryptobasic_963,2024-05-12T08:56:23.000Z,False,Good job ,0,0,0,263,[],[],"['\\U0001f44d', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1747889656082079744/FF3AEPlJ_normal.jpg,https://x.com/Cryptobasic_963/status/1789580370041798776,tweet_id:1789580370041798776,
Sonia Junk Food ( remember me ) DANGEROUS BODY,@JunkSonia90927,2024-05-12T16:38:04.000Z,False,It’s me TALKING ABOUT COLDPlay,0,0,0,60,[],[],[],https://pbs.twimg.com/profile_images/1792203512354328576/BbpPoqVi_normal.jpg,https://x.com/JunkSonia90927/status/1789696554732761383,tweet_id:1789696554732761383,
Eileen Rushdi,@hausofrushdi,2024-05-11T21:01:19.000Z,False,I have the utmost respect for this lady.,0,0,0,1.7K,[],[],[],https://pbs.twimg.com/profile_images/1278756145604300801/5xE0sQ8B_normal.jpg,https://x.com/hausofrushdi/status/1789400415861166548,tweet_id:1789400415861166548,
Muzaffar Shah Mustaf,@msm3797,2024-05-11T22:54:22.000Z,False,Respect. Free Palestine ,0,0,0,1.9K,[],[],"['\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8']",https://pbs.twimg.com/profile_images/1680555182697086976/1043EHkm_normal.jpg,https://x.com/msm3797/status/1789428867377074194,tweet_id:1789428867377074194,
Bazooka Soldier,@Bazookasoldier,2024-05-12T08:09:57.000Z,False,"A lot of words of nothing. You just parroting the same Hamas mantra. Grow a personality, will you?",0,0,0,110,[],[],[],https://pbs.twimg.com/profile_images/1518189762930036736/a1Du0wzw_normal.jpg,https://x.com/Bazookasoldier/status/1789568684186571000,tweet_id:1789568684186571000,
Manuel Rotman,@paris4831,2024-05-12T12:35:47.000Z,False,"Suerte el tu vida, nazi !",0,0,0,56,[],[],[],https://pbs.twimg.com/profile_images/489095684927520768/6joUbIGg_normal.jpeg,https://x.com/paris4831/status/1789635583444201785,tweet_id:1789635583444201785,
Livin’LaVida’Loca,@HaNieSulaiman1,2024-05-12T00:02:55.000Z,False,Free Palestine. They deserve to be alive! Free Palestine! Free Palestine ! ,0,0,0,697,[],[],"['\\u2764\\ufe0f', '\\U0001f49a']",https://pbs.twimg.com/profile_images/1526824031919681537/fUJ6nLxz_normal.jpg,https://x.com/HaNieSulaiman1/status/1789446116712591390,tweet_id:1789446116712591390,
Brennan Bhoy,@BrennanMatin,2024-05-11T21:03:29.000Z,False,,0,0,0,751,[],[],"['\\U0001f44f', '\\U0001f44f', '\\U0001f44f', '\\U0001f44f', '\\U0001f44f']",https://pbs.twimg.com/profile_images/1794398985739718656/JKRFun07_normal.jpg,https://x.com/BrennanMatin/status/1789400962001518916,tweet_id:1789400962001518916,
magga11,@margaret_a60913,2024-05-12T20:17:48.000Z,False,"Bravo, beautiful lady",0,0,0,70,[],[],[],https://pbs.twimg.com/profile_images/1741849010170728448/O5JxBXpf_normal.jpg,https://x.com/margaret_a60913/status/1789751855523692919,tweet_id:1789751855523692919,
Mary Poppins,@FitzmcMc,2024-05-14T08:29:53.000Z,False,,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1789279610636541952/kRcqfNuP_normal.jpg,https://x.com/FitzmcMc/status/1790298476661624936,tweet_id:1790298476661624936,
Thanggoumang Naulak,@realmangnaulak,2024-05-12T01:03:44.000Z,False,"I just don't understand this world anymore. You do understand that you are supporting a terrorist organization, don't you?",0,0,0,217,[],[],[],https://pbs.twimg.com/profile_images/1533831965748518913/Zg2UxHdy_normal.jpg,https://x.com/realmangnaulak/status/1789461424294728109,tweet_id:1789461424294728109,
Mark,@mrkphllps1,2024-05-11T19:13:56.000Z,False,"Not Israel parading about on stage to the lyrics ""I don't care, I love it"" #Eurovision#Eurovision2024",0,0,0,0,"['#Eurovision', '#Eurovision2024']",[],"['\\U0001f62c', '\\U0001f62c', '\\U0001f62c']",https://pbs.twimg.com/profile_images/1764815045702160384/xkVUKiag_normal.jpg,https://x.com/mrkphllps1/status/1789373391662633343,tweet_id:1789373391662633343,
The Eikonic Shiva Dondoko-a-Go-Go!,@LioIsEric,2024-05-12T19:53:17.000Z,False,They’re so out of touch.,0,0,0,412,[],[],[],https://pbs.twimg.com/profile_images/1790392416857477120/jcTTWEJ3_normal.jpg,https://x.com/LioIsEric/status/1789745683718615187,tweet_id:1789745683718615187,
Mark,@mrkphllps1,2024-05-12T20:00:10.000Z,False,It was in such poor taste ,0,0,0,374,[],[],['\\U0001f62b'],https://pbs.twimg.com/profile_images/1764815045702160384/xkVUKiag_normal.jpg,https://x.com/mrkphllps1/status/1789747416603766819,tweet_id:1789747416603766819,
Fah Mi,@Fahmida1992,2024-05-12T14:46:19.000Z,True,"Haha, yeah, Israel definitely knows how to bring some unique and memorable performances to Eurovision! It's all about having fun and expressing themselves on stage.  #Eurovision2024",0,0,0,291,['#Eurovision2024'],[],"['\\U0001f3a4', '\\U0001f3b6']",https://pbs.twimg.com/profile_images/1734772465308422144/t6B6Pnbv_normal.jpg,https://x.com/Fahmida1992/status/1789668434474672495,tweet_id:1789668434474672495,
TheBaker,@thebaker0606,2024-05-11T19:38:13.000Z,False,Go Israel,0,0,0,368,[],[],[],https://pbs.twimg.com/profile_images/1386590285996642304/Hy9mn_4H_normal.jpg,https://x.com/thebaker0606/status/1789379504831369292,tweet_id:1789379504831369292,
Colin the Caretaker,@mac32bit,2024-05-11T19:24:42.000Z,False,Genocide,0,0,0,645,[],[],[],https://pbs.twimg.com/profile_images/1742164681219878912/VyoaajGD_normal.jpg,https://x.com/mac32bit/status/1789376100486778898,tweet_id:1789376100486778898,
tillaaa,@tilla004,2024-05-11T19:59:48.000Z,False,They’re so cringe,0,0,0,476,[],[],[],https://pbs.twimg.com/profile_images/1743038166108454912/_RCx-C39_normal.jpg,https://x.com/tilla004/status/1789384936631271674,tweet_id:1789384936631271674,
MJ,@matthewjensenmj,2024-05-11T19:37:07.000Z,False,Booooo,0,0,0,902,[],[],[],https://pbs.twimg.com/profile_images/1789228325346390016/ZHtWZ6G0_normal.jpg,https://x.com/matthewjensenmj/status/1789379227617296716,tweet_id:1789379227617296716,
Kim,@keandric,2024-05-11T19:38:20.000Z,False,,0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1395486871027814400/NdKSv87B_normal.jpg,https://x.com/keandric/status/1789379535269445931,tweet_id:1789379535269445931,
Noa Solo,@MageiaSolo,2024-05-11T19:48:12.000Z,False,Iconic,0,0,0,427,[],[],[],https://pbs.twimg.com/profile_images/1337584685598339074/mFvcAoIe_normal.jpg,https://x.com/MageiaSolo/status/1789382015160029375,tweet_id:1789382015160029375,
aaron,@a5r0n,2024-05-11T19:58:28.000Z,False,,0,0,0,475,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/a5r0n/status/1789384599128232038,tweet_id:1789384599128232038,
Mak,@boldlycarryon,2024-05-11T19:44:30.000Z,True,"yeah we can see they don't care, they love it",0,0,0,1.4K,[],[],[],https://pbs.twimg.com/profile_images/640996454518116352/T_sblE73_normal.jpg,https://x.com/boldlycarryon/status/1789381084771152254,tweet_id:1789381084771152254,
BrianMcL,@BrianMcL6,2024-05-11T19:42:46.000Z,False,#Europapa,0,0,0,1.2K,['#Europapa'],[],[],https://pbs.twimg.com/profile_images/1390442130460626947/ixfn3KoH_normal.jpg,https://x.com/BrianMcL6/status/1789380649406595122,tweet_id:1789380649406595122,
bSt ,@BridgeStTroll,2024-05-11T20:09:03.000Z,False,Big yikes.,0,0,0,507,[],[],[],https://pbs.twimg.com/profile_images/1793934107723845632/4slE4HTl_normal.jpg,https://x.com/BridgeStTroll/status/1789387262611816925,tweet_id:1789387262611816925,
VaccaCare,@Vaccacare1,2024-05-11T22:29:50.000Z,False,"Ficcatela nel culo quella bandiera, tr014 naz1s74",0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1267557653800157184/UsOYKeVn_normal.jpg,https://x.com/Vaccacare1/status/1789422692778627411,tweet_id:1789422692778627411,
Malina,@balkanarry,2024-05-11T19:44:10.000Z,False,Not the fake cheering ,0,0,0,191,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1680692307530600453/IZidqGvZ_normal.jpg,https://x.com/balkanarry/status/1789381002789330968,tweet_id:1789381002789330968,
ȺçհìӀӀҽąʂ,@chilleas__,2024-05-11T20:06:07.000Z,False,Expectation vs Reality,0,0,0,85,[],[],"['\\U0001f446\\U0001f3fb', '\\U0001f447\\U0001f3fb']",https://pbs.twimg.com/profile_images/1793323968402698240/ssJVme-T_normal.jpg,https://x.com/chilleas__/status/1789386526536675604,tweet_id:1789386526536675604,
Audiomonkey,@AudiologyMonkey,2024-05-11T20:07:30.000Z,False,vile,0,0,0,166,[],[],[],https://pbs.twimg.com/profile_images/1758740155647533056/enOeo8AM_normal.jpg,https://x.com/AudiologyMonkey/status/1789386874324177087,tweet_id:1789386874324177087,
colleen,@coll1986,2024-05-11T19:22:41.000Z,False,This is very deliberate,0,0,0,2.2K,[],[],[],https://pbs.twimg.com/profile_images/1784679490737553408/7p0jkiGP_normal.jpg,https://x.com/coll1986/status/1789375593777156380,tweet_id:1789375593777156380,
Piqué The Peeker,@Piketcho,2024-05-11T20:08:18.000Z,False,,0,0,0,61,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f44f', '\\U0001f44f', '\\U0001f44f', '\\U0001f44f', '\\U0001f44f']",https://pbs.twimg.com/profile_images/1524485144433864704/NJnrwAeq_normal.jpg,https://x.com/Piketcho/status/1789387073415164190,tweet_id:1789387073415164190,
